lib_id,games
154691996,[22]
154730370,"[54, 568, 955, 1, 443, 1399, 1318, 956, 558, 25, 529, 106, 24, 516, 84, 1938, 1029, 105, 1145, 90, 10, 234, 554, 1513, 173, 34, 623, 1006, 1548, 1373, 4, 444, 976, 479, 22, 3611, 1844, 92, 3612, 150, 961, 974, 621, 1157, 1693, 1377, 522, 998, 999, 30, 31, 32, 399, 7, 75, 1319, 38, 39, 1836, 1000, 1017]"
154745722,[22]
154787874,[22]
154817899,"[43, 617, 13, 22, 1326, 438, 896, 1127, 897, 1296]"
154868247,"[620, 556, 983, 718]"
154882228,[22]
154895569,[22]
154940708,"[1196, 3150, 1149, 522]"
154940949,"[54, 1410, 558, 84, 1029, 568, 443, 184, 955, 605, 545, 529, 1220, 34, 127, 1213, 1311, 989, 335, 1185, 10, 967, 564, 145, 1950, 343, 961, 1325]"
154956362,"[596, 2100, 1454, 2177, 2186, 2188]"
155003926,"[54, 1029, 10, 568, 618, 1006, 25, 429, 24, 140, 1157, 499, 981, 1030, 255]"
155032068,"[606, 545, 54, 529, 113]"
155036762,"[1844, 552]"
155042139,"[54, 25, 76, 529, 499, 554, 568, 1028, 443, 10, 163, 626, 105, 2169, 350, 992, 22, 127, 522, 177, 324, 975, 13, 2818, 563, 608, 280, 625, 1031, 1085, 295, 719, 1187, 1326, 565, 1482, 1966, 1489]"
155052784,[22]
155061850,[22]
155069128,[22]
155071993,"[1428, 4707, 998, 1530, 1349, 2518, 1355, 999, 4708, 4709]"
155082814,"[22, 1308]"
155092386,[22]
155114757,[22]
155118453,[22]
155119411,[365]
155131347,[1752]
155153886,[507]
155155363,"[25, 22, 10]"
155182551,[22]
155183068,"[529, 22, 981, 1144, 444, 1318]"
155190853,[22]
155210304,[22]
155242980,[22]
155249913,[22]
155277811,"[1090, 1091, 1092]"
155283245,[22]
155342268,"[10, 54, 529, 22, 1840, 174, 417, 605]"
155420511,"[10, 22, 54, 1, 3002, 763, 361, 975, 1513, 618, 2875, 511, 1174, 1217, 479, 214, 75, 553, 38, 39, 40]"
155464938,[25]
155471453,[22]
155528118,[22]
155613860,"[1795, 1448, 727, 1796, 891]"
155624237,"[1, 81, 2262, 566, 38, 39, 40]"
155669429,"[22, 582]"
155673786,"[22, 16, 1135, 978, 516, 10, 46, 736, 23, 5, 513, 54, 563, 1082, 4830, 14, 28, 1802, 332, 1487, 160, 849, 1036, 52, 1041, 444, 435, 1258, 557, 971, 1337, 617, 1, 727, 622, 2873, 121, 5023, 965, 1762, 5024, 1466, 1546, 592, 400, 252, 824, 438, 1326, 1792, 418, 24, 13, 1518, 905, 982, 1559, 545, 1989, 1227, 2650, 897, 539, 1804, 240, 896, 891, 1035, 3998, 1882, 3454, 3458, 1165, 1229, 277, 2885, 184, 2856, 1160, 5025, 960, 1743, 957, 2758, 2480, 612, 611, 613, 843, 5026, 1846, 4308, 1579, 3381, 3053, 2085, 851, 1583, 1568, 2791, 1068, 1645, 1837, 5027, 976, 3776, 5028, 1265, 2477, 381, 128, 1591, 593, 1552, 967, 4385, 4104, 3825, 217, 5029, 964, 4158, 1657, 2119, 3028, 5019, 20, 429, 255, 1523, 1892, 3251, 660, 216, 1818, 580, 2270, 1015, 2913, 596, 597, 1599, 3183, 2471, 1601, 2163, 2740, 5030, 5031, 4782, 4807, 1612, 3762, 3077, 38, 39, 40, 1485, 1481, 1486, 1617, 778, 4843, 510, 515, 5032, 3801, 1621, 1979, 3416, 2489, 603, 1388]"
155706294,[1318]
155718820,"[554, 271, 1440, 1, 54, 1145, 82, 1441, 2043, 936, 184, 443, 1438, 1023, 488, 963, 415, 165, 489, 96, 281, 529, 3706, 1214, 84, 1072, 1439, 3121, 19, 558]"
155752052,[22]
155772849,"[281, 1102, 54, 10, 271, 1355, 612, 1101, 1349, 545, 621, 611, 613, 559, 529, 963]"
155781142,[22]
155793870,[2430]
155794117,[22]
155818761,[22]
155838344,[10]
155844529,[22]
155858528,[22]
155881626,"[22, 54, 1376, 606, 626, 1006, 1171, 1172, 1685, 1174, 1686, 1180, 1687, 1181, 1183, 1189, 1191, 1688, 381, 994, 1385, 1689, 1690, 1691, 563, 1196, 20, 564, 565, 1029, 979, 1692, 19, 566, 1210, 1325, 991, 479, 1213, 1214, 567, 1220, 1318, 1693, 981, 529, 568, 607, 558]"
155909277,[22]
155919035,"[54, 25, 499, 621, 43, 4775, 4144, 4776, 103, 162, 126, 327, 3725, 1072, 6, 112, 3245, 10, 1759, 105, 408, 3402, 18, 24, 92, 529, 2496, 4777, 107, 1228, 3585, 2467, 4317, 2981, 63, 1085, 2729, 617, 1025, 4778, 511, 736, 4377, 992, 2121, 727, 1, 442, 150, 3416, 1284, 4779, 3616, 1577, 3246, 1554, 1844, 4539, 2875, 2513, 2035, 192, 639, 1848, 1542, 4342, 1119, 3749, 1619, 232, 3288, 3745, 2010, 2595, 345, 312, 2013, 185, 4780, 719, 592, 1599, 1990, 1781, 444, 1397, 250, 448, 1258, 4781, 974, 2787, 1600, 1979, 1013, 3800, 216, 3759, 405, 478, 688, 4782, 2872, 1074, 3136, 1637, 733, 1073, 1117, 639, 421, 857, 124, 2873, 213, 423, 4783, 67, 4784, 1186, 2289, 89, 1399, 3, 194, 193, 1024, 3149, 4, 517, 3361, 586, 1518, 1784, 1448, 3129, 3812, 4233, 843, 623, 1877, 2505, 2111, 199, 3369, 1989, 2593, 1118, 4785, 1481, 557, 2575, 1398, 1798, 1850, 4786, 2078, 356, 148, 4648, 461, 891, 1326, 214, 3400, 2277, 314, 315, 316, 2527, 1873, 681, 2554, 2555, 2556, 2557, 2558, 2559, 2560, 3053, 1030, 2426, 2902, 2282, 1837, 1767, 1315, 363, 4787, 3403, 2568, 33, 1072, 1073, 1074, 2621, 139, 134, 206, 395, 2286, 2904, 2906, 2907, 1015, 2015, 1521, 1296, 1412, 2291, 1616, 1485, 1486, 1487, 2967, 1622]"
155945477,"[442, 2805]"
155963474,"[22, 1626, 2219, 1157, 2169, 20, 1017, 1207, 543, 568]"
155964819,"[22, 986]"
155993090,[22]
155997063,[10]
156002832,"[1021, 2243]"
156021358,"[25, 22]"
156039980,[5]
156071982,"[54, 25, 19, 443, 5, 10, 1093, 3, 324, 82, 798, 499, 570, 567, 1082, 89, 771, 92, 18, 449, 529, 962, 272, 121, 2266, 1373, 447, 557, 1619, 1017, 9, 782, 448, 4367, 2658, 1588, 1140, 689, 24, 156, 1334, 974, 46, 963, 2269, 177, 2137, 2414, 4369, 280, 2591, 2505, 1018, 984, 163, 295, 619, 2589, 2419]"
156079601,[575]
156090224,[351]
156145362,[10]
156150706,[22]
156156544,[22]
156202123,"[2430, 353]"
156270296,[22]
156271246,"[10, 499, 1004, 529, 568, 54, 998, 1217, 999]"
156274884,[22]
156286815,[995]
156297441,"[4, 16, 492, 65, 101, 64, 60, 358, 359, 1120, 1121, 1122, 3146, 30, 31, 32]"
156303898,"[453, 1349, 1355]"
156312176,[22]
156321775,[417]
156343742,"[22, 568, 5]"
156373246,[22]
156379077,"[156, 501, 410, 657, 102, 1338, 200, 232, 287, 1038, 2589, 22, 463, 233, 3, 246, 797, 179, 734, 293, 250, 321, 801, 119, 1320, 188, 186, 67, 1729, 467]"
156382881,[22]
156407138,"[612, 611, 613]"
156407373,"[54, 992, 25, 277, 1145, 606, 5, 82, 1626, 126, 335, 499, 560, 529, 234, 461, 194, 619, 1090, 545, 1092, 443, 102, 1327, 1168, 1427, 1185, 3825, 612, 1091, 611, 613, 1093, 1233]"
156423928,[22]
156426681,"[5, 33, 422, 1102, 585, 556, 230, 18, 618, 340, 1, 1101, 1072, 225, 1072, 1073, 1073, 1074, 1074, 1772, 444]"
156440750,"[234, 214, 3005, 1030, 1295]"
156458299,[22]
156460514,"[1025, 43, 3134]"
156493428,[545]
156494774,"[22, 5]"
156506614,[2243]
156565178,"[551, 2, 78, 184, 1898, 1, 237, 94, 1372, 1025, 43, 443, 554, 96, 243, 1980, 25, 1457, 34, 232, 64, 44, 171, 11, 2169, 14, 97, 5, 905, 105, 514, 1058, 511, 137, 442, 523, 1678, 546, 410, 23, 82, 2201, 65, 457, 146, 482, 1145, 986, 736, 1036, 102, 897, 801, 177, 387, 1614, 54, 1024, 89, 50, 1958, 274, 280, 163, 295, 296, 114, 1248, 1249, 584, 1679, 1680, 585, 1681, 28, 833, 317, 51, 347, 348, 138, 1985, 1041, 42, 1265, 2402, 395, 396, 397, 398, 399, 406, 66, 1135, 575, 1816, 1096, 119, 433, 692, 1513, 92, 2403, 1397, 17, 1296, 1848, 499, 1753, 38, 39, 40, 505, 2404, 1082, 513, 2347, 2348, 2349, 2350, 515, 1305, 530, 531, 532, 533, 1786, 1787, 1788, 1789, 1790, 1133]"
156578722,[54]
156615447,"[22, 54, 92, 11, 112, 97, 1547, 25, 250, 146, 1041, 52, 115, 1036, 188, 247, 782, 156, 5, 417, 216, 324, 727, 394, 267, 445, 192, 2178, 657, 3288, 449, 1559, 77, 2191, 1577, 23, 28, 14, 184, 2856, 1068, 815, 636, 891, 644, 619, 3280, 1403, 640, 801, 1979]"
156617310,[22]
156619742,"[529, 564, 1151, 22, 438, 1017]"
156639838,"[2243, 22, 814]"
156669447,"[22, 529]"
156675178,"[82, 14, 499, 761, 11, 1320, 271, 92, 184, 322, 157, 4, 200, 162, 250, 389, 105, 618, 501, 25, 325, 362, 502, 5, 585, 281, 1063, 297, 338, 52, 324, 123, 107, 156, 1, 193, 798, 1521, 101, 72, 400, 392, 267, 410, 129, 252, 23, 10, 2208, 179, 511, 89, 321, 188, 421, 2061, 449, 1072, 287, 444, 1538, 1383, 629, 963, 2473, 2821, 1361, 666, 4213, 4214, 4215, 4216, 4217, 2070, 3275, 556, 230, 1064, 1065, 225, 358, 359, 363, 4218, 1072, 390, 139, 134, 206, 627, 628, 279, 1236, 1909, 984, 75, 1215, 801]"
156689404,[22]
156733822,"[25, 1355, 10, 22, 1349]"
156742049,[10]
156748261,"[2219, 992, 98, 1752, 583, 1315]"
156763142,[22]
156778965,[10]
156787969,"[49, 25, 67, 68, 72, 73]"
156799348,"[1, 38, 39, 40]"
156818121,"[25, 277, 5, 1, 482, 89, 10, 2576, 107, 18, 184, 23, 24, 819, 287, 343, 14, 449, 798, 140, 134, 145, 771, 28, 1811, 389, 761, 161, 139, 499, 2208, 492, 689, 529, 1098, 312, 390, 1214, 137, 206, 1327, 558, 2513, 1029, 564, 565, 313, 314, 315, 316, 1177, 858, 1687, 361, 627, 628, 392, 279, 4788, 575, 20, 2744, 2743, 109, 819, 901, 901, 2167, 2167, 902, 902, 43, 1902, 75, 1319, 629, 1753, 1614, 38, 39, 40, 1025]"
156821142,"[67, 25, 68, 69, 49, 72, 73]"
156831526,"[1307, 146, 1306, 1275]"
156859477,[22]
156877824,[3376]
156879739,"[22, 54, 554, 10, 4, 92, 638, 619, 849, 529, 965, 978, 497, 725, 323, 556, 966, 1099, 1005, 498, 248, 1221, 267, 1217, 1470, 3055, 13, 1098, 2286, 3056]"
156896203,[10]
156904436,[22]
156941467,"[22, 612, 5, 1445, 10, 614, 611, 613, 615, 592, 616]"
156946266,"[22, 54, 5, 905, 626, 556]"
156965566,"[43, 25, 998, 1114, 529, 966, 999, 1296, 248]"
157003504,[10]
157047851,[22]
157058673,"[512, 402, 1444, 1495, 76, 1678, 114, 97, 1248, 1249, 584, 1679, 1680, 585, 1681, 2704, 2705, 2706, 1968, 1506, 2707]"
157070205,[22]
157070584,[585]
157080495,"[657, 1028, 1410, 1, 105, 585, 3, 3264, 184, 443, 986, 1980, 161, 511, 608, 1099, 1101, 3160, 1102, 160, 2589, 250, 2964, 568, 1041, 1994, 1985, 1031, 38, 39, 40, 510]"
157095466,"[54, 545, 612, 3252, 611, 613, 896, 897, 819, 819, 901, 901, 2167, 2167, 902, 902]"
157104680,[22]
157109900,[10]
157138238,[22]
157141574,[7]
157193017,"[76, 1446, 443, 621, 3136, 2392, 4959, 592, 642, 1552, 2111, 4960, 1990, 568]"
157235483,"[22, 54, 1, 64, 545, 1017, 612, 529, 620, 443, 719, 621, 570, 51, 611, 613, 1151, 859, 1026, 623, 3365, 563, 564, 565, 1629, 1214, 38, 39, 40, 1144, 1318, 558]"
157275758,"[1428, 232, 4801, 43, 1096, 4572, 1880, 442, 126, 156, 469, 352, 766, 2725, 663, 3611, 408, 468, 780, 267, 2561, 1231]"
157314597,"[22, 1320, 1214, 1326, 1173, 1026]"
157333988,"[22, 10]"
157338877,"[1041, 1036, 1028, 1214, 1068, 1031]"
157341587,"[568, 184, 54, 1410, 11, 981, 1754, 750, 1098, 23, 529, 25, 22, 161, 745, 1078, 166, 138, 1149, 605, 570, 963, 312, 50, 479, 1027, 335, 10, 966, 859, 1198, 111, 28, 1910, 1140, 608, 970, 14, 313, 314, 315, 316, 350, 1180, 1900, 66, 2031, 20, 444, 1692, 573]"
157362930,[22]
157391838,"[54, 92, 10, 113, 897, 107, 150, 896, 688, 279, 583, 390, 1599, 284, 139, 134, 206, 1601, 1979]"
157397663,[22]
157414627,[22]
157467012,[22]
157469247,"[25, 1072, 54, 10, 107, 5, 1028, 545, 502, 1797, 1327, 1162, 150, 612, 134, 139, 1072, 611, 613, 206, 623, 1031]"
157530604,"[1687, 92, 194, 771, 5, 1140, 623]"
157569705,"[54, 1026, 2622, 1377, 565, 1216]"
157578481,[1752]
157598403,[355]
157628719,[22]
157636450,"[22, 54, 606, 1547, 19, 1017, 565, 3403, 1233, 2061, 1162, 1163, 1003, 289, 290, 1024, 3136, 1164, 626, 1165, 1167, 4756, 970, 788, 1168, 1390, 2277, 1169, 1170, 1171, 1154, 2873, 1172, 1973, 1173, 1174, 13, 1098, 688, 3053, 622, 1175, 1036, 1068, 1041, 1176, 562, 1177, 1178, 1179, 1180, 1181, 2282, 1837, 592, 2981, 1182, 1183, 1184, 1186, 29, 1187, 1188, 1151, 174, 1189, 1190, 1191, 1688, 381, 1192, 2013, 1013, 1095, 623, 1193, 2286, 2287, 2904, 1518, 1001, 563, 1194, 1195, 1326, 1196, 20, 1197, 1198, 1199, 1200, 564, 438, 1482, 1850, 2289, 1201, 1089, 7, 892, 1202, 1029, 1203, 1204, 1205, 1990, 597, 980, 2015, 1206, 1207, 24, 1208, 1209, 3962, 1210, 1211, 1212, 4757, 1781, 478, 1798, 479, 1149, 1213, 1848, 2291, 1214, 1611, 1215, 1216, 1612, 1217, 567, 2000, 1218, 1144, 1219, 1563, 1220, 1221, 800, 618, 605, 981, 1222, 529, 1223, 1224, 963, 568, 607, 558, 3416, 1225, 974, 1226]"
157692363,"[22, 1144, 150, 24, 1318]"
157694162,[22]
157741885,[22]
157766388,"[22, 983, 719, 556, 1174, 588, 1026, 994, 1099, 563, 565, 438, 1089, 1207, 966, 1318]"
157811997,"[22, 1102, 1101, 43, 72, 193, 129, 592, 363]"
157860100,[22]
157885152,[22]
157887709,[10]
157899431,"[1, 1355, 1492, 3264, 54, 1349, 1145, 164, 511, 38, 39, 40]"
157899889,[22]
157906181,[22]
157939385,[10]
158000494,[5]
158005818,[22]
158121917,"[22, 565, 13]"
158136134,"[22, 558]"
158136791,"[22, 54, 994, 2253, 1086, 42, 626, 1873, 2262, 970, 2301, 1376, 290, 1006, 2247, 1174, 1098, 592, 1151, 1095, 967, 1099, 623, 1518, 563, 1196, 564, 1089, 1029, 979, 19, 566, 24, 1325, 1214, 605, 1085, 568, 1375, 558]"
158159336,"[621, 606, 22, 568, 623, 963, 13, 1828, 1004, 1334, 10, 1018, 118]"
158173228,"[998, 77, 222, 1626, 177, 1627, 992, 295, 163, 280, 296, 274, 1312, 1313, 1314, 999]"
158195187,[22]
158211774,[43]
158237531,[10]
158260880,[2243]
158265363,[10]
158267574,[22]
158277459,"[54, 443, 570, 1318, 1151, 2752, 118, 1708, 606, 556, 13, 623, 438, 19, 73, 553, 529, 558]"
158324196,"[22, 54, 955, 428, 961, 623, 1029]"
158333599,[150]
158363887,"[2243, 1349, 1355, 2524]"
158383365,[22]
158429732,"[327, 25, 499, 1036, 554, 621, 478, 1041, 545]"
158447093,[22]
158469748,"[1752, 106]"
158476996,"[1040, 499, 566, 1, 568, 10, 2623, 1213, 1209, 623, 1532, 564, 1098, 22, 20, 1176, 75]"
158481258,"[22, 621, 1836, 970, 1186, 1188, 174, 1192, 967, 623, 1001, 1196, 1200, 564, 24, 1215, 1219, 573, 529, 1223, 558, 1226]"
158481852,[10]
158495272,"[54, 22, 10, 557, 529, 18, 1177, 438, 2774, 25, 608, 2775, 558]"
158496230,[22]
158510672,"[1214, 22]"
158561350,"[10, 22, 563, 1885, 7, 1216, 522, 529]"
158576100,"[54, 2037, 736, 1082, 179, 992]"
158601180,"[48, 58, 74]"
158608850,"[499, 5, 92, 444, 563, 1029, 54, 905, 1099, 2883, 150, 1361, 310, 1844, 955, 897, 568, 185, 824, 529, 1326, 626, 3137, 808, 3837, 1153, 22, 2007, 970, 214, 961, 1990, 896, 1991, 1017, 1554, 1622]"
158620881,"[22, 76, 90, 24, 1449, 529]"
158655503,"[1, 1028, 10, 1017, 24, 529, 75, 1031]"
158655873,[82]
158693714,[22]
158712831,[3376]
158762452,[22]
158799099,[22]
158813353,[22]
158828239,"[113, 558, 284, 13]"
158866144,[22]
158876958,[10]
158877899,"[54, 545, 548, 390, 2752, 332, 206, 1417, 558]"
158891314,"[523, 113, 1277, 1863, 558, 1305]"
158899877,[22]
158923194,[22]
158944454,"[10, 25, 963, 568, 7, 1825, 381, 1204, 1357, 618]"
158952821,"[54, 150]"
158959728,[22]
158974308,"[76, 10, 623, 25, 22, 1072, 1145, 2562, 54, 563, 565, 5, 1333, 1140, 4948, 4949, 529, 1361, 1407, 2592, 1072]"
159000186,[166]
159012617,[1394]
159034250,[554]
159077305,"[54, 121, 22, 106, 1072, 5, 2009, 76, 443, 611, 612, 1045, 177, 104, 3966, 163, 719, 280, 295, 583, 613, 614, 615, 978, 1072, 1099, 444, 896, 616, 897, 3967, 156, 1693, 529]"
159086542,[2858]
159114904,"[163, 558, 596, 2268, 1482, 1013, 177, 295, 593, 2351, 606, 1685, 335, 13, 1098, 590, 978, 1094, 623, 4297, 5, 563, 1377, 565, 1089, 1029, 1205, 597, 693, 19, 566, 24, 3036, 906, 1149, 567, 573, 522, 963, 568, 974]"
159129006,"[1, 38, 39, 40]"
159139948,[1758]
159149512,[1793]
159150588,[22]
159152280,"[2243, 1905, 113]"
159158411,"[5, 552]"
159190291,"[2984, 1751]"
159211669,"[113, 2240]"
159248043,"[1023, 285, 113, 1021, 284]"
159277759,"[25, 1213, 10, 50, 529, 22, 1144, 967, 495, 438, 1095, 66, 20]"
159279906,[1751]
159283849,[22]
159364080,[1428]
159365538,"[1898, 1020, 550, 327, 1260, 514, 1273, 995, 523, 1899, 1305]"
159371621,"[992, 1309, 54, 5, 81, 2527, 3148, 105, 130, 82, 184, 726, 225, 1, 575, 251, 558, 499, 22, 165, 234, 2266, 401, 1530, 596, 892, 1028, 124, 1567, 583, 1752, 843, 478, 4702, 248, 556, 2537, 1184, 590, 1054, 89, 593, 3670, 824, 214, 2873, 2872, 4671, 559, 1837, 592, 1315, 362, 193, 363, 123, 3519, 2110, 1989, 118, 2010, 1295, 444, 1015, 597, 896, 897, 3627, 1031, 1848, 715, 503, 1085, 529, 4703, 2711, 4704]"
159374866,[466]
159377740,[5]
159386087,[22]
159389512,[1428]
159398853,[5]
159411437,"[5, 553, 184, 181, 54, 237, 801, 25, 784, 203, 970, 1228, 321, 2094, 2050, 214, 100, 530, 531, 532, 533, 1224]"
159416133,[5]
159424645,"[1397, 165, 564, 10, 482, 1398, 963, 623]"
159428605,"[22, 54, 5, 7, 1036, 507, 2428, 657, 1547, 92, 529, 1026, 554, 558, 400, 897, 324, 1883, 2875, 4402, 1073, 50, 646, 3586, 1554, 341, 342, 688, 1041, 1151, 1877, 33, 1072, 1072, 1073, 1074, 1074, 18, 593, 623, 66, 443, 444, 596, 597, 3577, 3578, 896, 3581, 81, 1319, 905, 499, 1884, 1784, 2194, 1622, 2536]"
159458198,"[23, 1072, 5, 28, 1072]"
159474046,[5]
159484357,"[558, 1017, 564, 605, 3098, 5, 905, 568, 621, 1560, 106, 1006, 727, 966, 118, 177, 1005, 4820, 623, 1099, 443, 963, 559, 1039, 891, 1220, 529]"
159512099,[5]
159515274,[5]
159524722,"[22, 13, 5, 10, 558, 1002, 214, 623, 597, 568]"
159531216,"[5, 22]"
159535257,"[225, 5, 1482, 13, 340]"
159538705,[5]
159549486,[5]
159570497,"[5, 963]"
159582514,[5]
159595237,"[568, 5, 22]"
159647844,[5]
159651274,[5]
159654421,"[529, 5]"
159677499,"[77, 523, 5, 1124, 443, 408, 1020, 3071, 64, 1111, 65, 482, 623, 905, 565, 45, 2385, 1305]"
159683231,[5]
159688146,"[10, 24, 5, 529, 971, 573, 568, 558]"
159694986,[5]
159724167,[5]
159726428,"[54, 499, 247, 250, 5, 529]"
159734412,"[92, 10, 76, 5, 968]"
159741914,[905]
159768153,[5]
159777976,[5]
159780220,[5]
159795622,[5]
159800136,"[25, 1028, 499, 564, 3160, 54, 501, 1341, 138, 343, 1145, 102, 127, 106, 568, 145, 849, 905, 46, 554, 50, 1230, 1031, 1448, 3659, 1827, 4788, 529, 754, 936, 234, 156, 2475, 2684, 1185, 193, 992, 161, 1426, 478, 13, 3104, 1832, 1310, 4421, 84, 1238, 1, 3612, 4977, 1954, 824, 3272, 573, 556, 1139, 444, 653, 570, 393, 151, 2430, 963, 1357, 558, 1802, 621, 186, 1731, 608, 551, 514, 1657, 22, 974, 2302, 332, 5, 2786, 1361, 590, 449, 177, 1784, 1359, 3541, 1035, 2873, 1151, 1462, 511, 1446, 1840, 2521, 7, 262, 805, 980, 970, 163, 2689, 4087, 24, 381, 1577, 1799, 845, 2797, 1004, 2051, 2065, 623, 1861, 2058, 4853, 394, 811, 784, 975, 4978, 962, 1395, 719, 1844, 1427, 467, 248, 626, 2262, 2119, 562, 743, 400, 288, 549, 295, 277, 1172, 1030, 1177, 363, 807, 1072, 18, 3121, 2114, 66, 20, 3105, 118, 1308, 565, 438, 1482, 1295, 2289, 443, 1317, 1674, 1675, 479, 489, 1379, 923, 927, 2348, 1086, 1489, 1554, 1622]"
159812802,"[955, 5, 499, 25, 961]"
159814545,[5]
159835268,[22]
159835968,[5]
159841516,[5]
159842342,[5]
159844178,[5]
159850817,"[43, 2169, 5, 905, 1784]"
159852613,"[529, 5, 24, 1374, 558, 963, 606]"
159853048,"[1374, 225]"
159865370,"[5, 529]"
159867966,[5]
159888236,"[5, 1374]"
159922493,"[225, 54, 5, 623, 443]"
159936874,[5]
159946174,"[2500, 5, 97, 10, 1040, 963, 556, 1006]"
159956364,[5]
159960477,[5]
159966899,[5]
159983691,[5]
159994178,"[54, 554, 106, 46, 558, 10, 1145, 5, 965, 1030, 3258, 623, 618, 963, 974, 395, 592, 1888, 118]"
159995376,[507]
160029841,[5]
160036273,[1428]
160042745,"[22, 5, 516, 558, 506, 617, 29]"
160055758,"[5, 22]"
160058529,[10]
160065494,[22]
160139917,[22]
160162882,"[54, 618, 545, 612, 611, 613, 556, 563]"
160264413,[43]
160288335,"[4707, 3250, 1888, 321, 157, 150, 241, 417, 2563, 34, 234, 23, 121, 28, 14, 1036, 1041, 33, 1072, 1072, 1073, 1073, 1074, 1074, 18, 399, 408, 20, 92, 4708, 508]"
160288543,"[417, 2185, 1236, 1234]"
160299889,"[24, 554, 1271, 43, 1149, 184, 1, 92, 49, 2585, 801, 73, 13, 618, 2831, 1264, 1521, 1296, 1412, 1302, 38, 39, 40]"
160310816,[22]
160364257,[22]
160373639,"[10, 905, 553]"
160427210,"[54, 84, 25, 570, 621, 24, 76, 184, 1410, 1349, 1376, 85, 106, 2302, 1355, 10, 1091, 1090, 1030, 1318, 590, 254, 1513, 1092, 1748]"
160430559,[22]
160433170,"[43, 1296, 1412]"
160453177,[22]
160461131,"[563, 978, 10, 605, 1098, 2408, 1006]"
160469883,"[2524, 1040, 568, 1151, 1047, 7, 22]"
160550083,[22]
160598077,"[995, 43, 27]"
160601937,[657]
160620803,"[287, 53]"
160640171,"[54, 10, 1784, 963, 443, 22, 905, 5, 558, 1207, 590]"
160649706,[22]
160653177,[22]
160673726,"[54, 1020, 11, 402, 97, 94]"
160725611,"[22, 25]"
160732832,"[556, 623, 24, 568]"
160749747,"[1, 22, 38, 39, 40]"
160767652,"[1, 184, 84, 1318, 1242, 1512, 1319, 564, 438, 38, 39, 40]"
160776422,[22]
160791508,"[501, 1399, 10, 43, 1296, 1412]"
160806303,[22]
160819372,[22]
160831523,[10]
160844169,[22]
160883669,"[22, 54, 554, 612, 443, 24, 1373, 545, 381, 2856, 499, 92, 558, 50, 1145, 565, 10, 25, 106, 613, 18, 520, 340, 177, 163, 1785, 611, 280, 295, 184, 13, 688, 1026, 66, 519, 529, 568]"
160887309,"[529, 10, 1036, 2301, 963, 24, 981, 22, 1326, 1844, 552, 621, 570, 1041, 565, 1029, 607]"
160922242,"[10, 107, 134, 139, 392, 390, 279, 206, 389, 629, 627, 628]"
160928826,"[782, 3195, 568]"
160937329,[10]
160965612,"[48, 2191, 179, 317, 449, 267, 2178, 324, 3280]"
160993265,"[1072, 1072]"
161007736,"[54, 1214, 556, 563, 566, 567]"
161013852,"[22, 1157, 1450, 606, 626, 970, 1006, 1171, 13, 1098, 1030, 1361, 1186, 29, 1151, 1026, 381, 994, 1099, 623, 563, 1326, 20, 564, 438, 1029, 975, 19, 566, 1207, 24, 1209, 479, 1213, 567, 573, 1220, 1318, 605, 1233, 529, 568, 558]"
161046658,[22]
161062314,"[22, 970, 29, 1157, 1026, 994, 1308, 1029, 19, 1318, 2353]"
161063960,"[1355, 1349]"
161076041,[1752]
161084061,[22]
161084485,"[1872, 63]"
161085459,"[563, 1098]"
161085944,[22]
161103820,"[1090, 1092, 1091]"
161117453,"[22, 529, 970, 2419, 553]"
161118595,[1383]
161139120,"[25, 46, 107, 24, 545, 139, 390, 392, 279, 206, 1098]"
161140815,"[54, 554, 10, 1029, 482, 1005]"
161186800,[499]
161211955,"[1090, 1101, 54, 82, 1102, 1092, 1091]"
161220142,[106]
161234634,[43]
161240367,"[54, 25, 76, 184, 443, 623, 2597, 1448, 1041]"
161241228,[22]
161248480,"[443, 54, 34, 1157, 1095, 399, 564, 565, 529, 568, 558, 2268]"
161275092,"[719, 557, 29, 1326, 248, 966]"
161309693,"[721, 1017, 2532, 1132, 623, 2531]"
161338471,"[1030, 54, 43, 10, 150, 92, 1296, 1412, 1554, 1622, 1375, 1424, 1425]"
161339015,[227]
161361254,"[529, 719, 2578, 29]"
161366228,"[54, 22, 77, 545, 33, 936, 422, 271, 11, 234, 905, 14, 429, 275, 281, 568, 511, 582, 443, 1657, 623, 10, 982, 1521, 2264, 522, 13, 1099, 897, 529, 592, 143, 1868, 1024, 578, 101, 358, 359, 2621, 642, 2102, 1989, 889, 1295, 444, 1990, 896, 573, 1017, 1085]"
161383225,"[381, 10, 625, 719, 1017]"
161384593,"[54, 529, 556, 565, 1017, 5, 965, 10, 1040, 621, 570, 1006, 606, 573, 29, 568, 1029, 623, 381, 1325, 567, 619, 719, 558, 571, 22, 1030, 963, 1746, 1200]"
161405419,"[1440, 1438, 1439, 1023, 1441]"
161408431,[22]
161411713,[1751]
161420779,[225]
161428298,[3376]
161444156,"[22, 54, 994, 606]"
161504500,[22]
161535358,[849]
161540905,[1631]
161601485,[22]
161615012,[1430]
161623464,"[106, 1832, 992, 819, 4933, 9, 566, 3445, 963, 565, 558, 738, 177, 966, 1004, 29, 623, 607, 1482, 618, 3126, 3350, 1385, 556, 2445, 965, 559, 1220, 3392, 274, 280, 163, 295, 296, 1005, 2357, 597, 819, 1219]"
161632348,[22]
